Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
GMC,2010 GMC Sierra 1500 SLE 4WD,2010,2010 GMC Sierra 1500,82,102,240,Four-wheel drive,GMC 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,10,E85,13,Automatic transmission,302,305
GMC,2010 GMC Sierra 1500 SLE 4WD 5.3L,2010,2010 GMC Sierra 1500,82,102,240,Four-wheel drive,GMC 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,315,335
Dodge,2010 Dodge Ram 1500 ST Regular Cab 4x2,2010,2010 Dodge Ram 1500,102,188,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,20,Automatic transmission,215,235
Dodge,2010 Dodge Ram 1500 ST Regular Cab  310 hp 4x2,2010,2010 Dodge Ram 1500,102,188,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Regular Cab 390 hp 4x2,2010,2010 Dodge Ram 1500,102,188,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 ST Regular Cab 4x4,2010,2010 Dodge Ram 1500,118,188,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Regular Cab  390 hp 4x4,2010,2010 Dodge Ram 1500,118,188,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Regular Cab 4x2,2010,2010 Dodge Ram 1500,97,235,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 SLT Regular Cab  4x4,2010,2010 Dodge Ram 1500,118,188,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,12,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Quad Cab 4x2,2011,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 3.7L 6 Cylinder 215 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,20,Automatic transmission,215,235
Dodge,2010 Dodge Ram 1500 ST Quad Cab  310 hp 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Quad Cab  390 hp 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 ST Quad Cab 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,12,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Quad Cab 390 hp 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Quad Cab 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Quad Cab  4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,12,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 SLT Quad Cab  390 hp 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 Laramie Quad Cab 4x2,2011,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 Laramie Quad Cab 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 ST Crew Cab 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 ST Crew Cab 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,12,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 ST Crew Cab 390 hp 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Crew Cab 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,310,330
Dodge,2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Crew Cab 390 hp 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 Laramie Crew Cab 4x2,2010,2010 Dodge Ram 1500,115,184,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 Laramie Crew Cab 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Crew Cab 4x4,2010,2010 Dodge Ram 1500,130,184,224,Four-wheel drive,Dodge 4.7L 8 Cylinder 310 hp 330 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,12,Automatic transmission,310,330
Lexus,2010 Lexus IS 250 RWD Sedan,2010,2010 Lexus IS,145,228,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,204,185
Lexus,2010 Lexus IS 250 RWD Sedan AT,2010,2010 Lexus IS,145,228,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,29,Automatic transmission,204,185
Lexus,2010 Lexus IS 250 AWD Sedan AT,2010,2010 Lexus IS,160,228,8,All-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,26,Automatic transmission,204,185
Lexus,2010 Lexus IS 350 RWD Sedan,2010,2010 Lexus IS,145,228,8,Rear-wheel drive,Lexus 3.5L 6 Cylinder 306 hp 277 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,25,Automatic transmission,306,277
Lexus,2011 Lexus IS 350 AWD Sedan,2011,2011 Lexus IS,145,228,8,All-wheel drive,Lexus 3.5L 6 Cylinder 306 hp 277 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,25,Automatic transmission,306,277
Dodge,2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x2,2010,2010 Dodge Ram 1500,97,235,224,Rear-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,20,Automatic transmission,390,407
Dodge,2010 Dodge Ram 1500 SLT Regular Cab 390 hp 4x4,2010,2010 Dodge Ram 1500,118,188,224,Four-wheel drive,Dodge 5.7L 8 Cylinder 390 hp 407 ft-lbs,5 Speed Automatic,TRUE,5,13,Gasoline,18,Automatic transmission,390,407
Toyota,2011 Toyota Tacoma,2011,2011 Toyota Tacoma,135,228,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,21,Gasoline,25,Manual transmission,159,180
Toyota,2011 Toyota Tacoma AT,2011,2011 Toyota Tacoma,135,228,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma 4X4,2011,2011 Toyota Tacoma,239,228,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,18,Gasoline,20,Manual transmission,159,180
Toyota,2011 Toyota Tacoma AT 4X4,2011,2011 Toyota Tacoma,239,228,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,21,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab,2011,2011 Toyota Tacoma,142,165,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,21,Gasoline,25,Manual transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab AT,2011,2011 Toyota Tacoma,142,165,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab PreRunner,2011,2011 Toyota Tacoma,249,165,102,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab PreRunner V6,2011,2011 Toyota Tacoma,249,165,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma Access Cab 4X4,2011,2011 Toyota Tacoma,249,165,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,18,Gasoline,20,Manual transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab AT 4X4,2011,2011 Toyota Tacoma,249,165,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,21,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Access Cab V6 4X4,2011,2011 Toyota Tacoma,249,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,14,Gasoline,18,Manual transmission,236,266
Toyota,2011 Toyota Tacoma Access Cab V6 AT 4X4,2011,2011 Toyota Tacoma,249,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma Double Cab,2011,2011 Toyota Tacoma,142,165,102,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Double Cab PreRunner,2011,2011 Toyota Tacoma,244,245,102,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2011 Toyota Tacoma Double Cab PreRunner V6,2011,2011 Toyota Tacoma,244,245,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma Double Cab Long Bed,2011,2011 Toyota Tacoma,244,165,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma Double Cab V6 4X4,2011,2011 Toyota Tacoma,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,14,Gasoline,18,Manual transmission,236,266
Toyota,2011 Toyota Tacoma Double Cab V6 AT 4X4,2011,2011 Toyota Tacoma,244,245,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma Double Cab Long Bed V6,2011,2011 Toyota Tacoma,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2011 Toyota Tacoma X-Runner,2011,2011 Toyota Tacoma,130,165,87,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,15,Gasoline,19,Manual transmission,236,266
Lexus,2011 Lexus IS 250 RWD Sedan,2011,2011 Lexus IS,145,228,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Manual,TRUE,6,19,Gasoline,27,Manual transmission,204,185
Lexus,2011 Lexus IS 250 RWD Sedan AT,2011,2011 Lexus IS,145,228,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,21,Gasoline,30,Automatic transmission,204,185
Lexus,2011 Lexus IS 250 AWD Sedan AT,2011,2011 Lexus IS,160,228,8,All-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,27,Automatic transmission,204,185
Lexus,2011 Lexus IS 350 RWD Sedan,2011,2011 Lexus IS,145,228,8,Rear-wheel drive,Lexus 3.5L 6 Cylinder 306 hp 277 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,20,Gasoline,27,Automatic transmission,306,277
Toyota,2010 Toyota Tacoma,2010,2010 Toyota Tacoma,132,228,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,20,Gasoline,26,Manual transmission,159,180
Toyota,2010 Toyota Tacoma AT,2010,2010 Toyota Tacoma,132,228,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2010 Toyota Tacoma 4X4,2010,2010 Toyota Tacoma,239,228,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,17,Gasoline,22,Manual transmission,159,180
Toyota,2010 Toyota Tacoma PreRunner,2010,2010 Toyota Tacoma,239,228,102,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,20,Gasoline,26,Manual transmission,159,180
Toyota,2010 Toyota Tacoma Access Cab,2010,2010 Toyota Tacoma,132,165,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,20,Gasoline,26,Manual transmission,159,180
Toyota,2010 Toyota Tacoma Access Cab AT,2010,2010 Toyota Tacoma,132,165,41,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,4 Speed Automatic,TRUE,4,19,Gasoline,25,Automatic transmission,159,180
Toyota,2010 Toyota Tacoma Access Cab PreRunner,2010,2010 Toyota Tacoma,239,165,102,Rear-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,20,Gasoline,26,Manual transmission,159,180
Toyota,2010 Toyota Tacoma Access Cab PreRunner V6,2010,2010 Toyota Tacoma,239,165,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,15,Gasoline,18,Manual transmission,236,266
Toyota,2010 Toyota Tacoma Access Cab PreRunner V6 AT,2010,2010 Toyota Tacoma,239,165,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma Access Cab 4X4,2010,2010 Toyota Tacoma,239,165,102,Four-wheel drive,Toyota 2.7L 4 Cylinder 159 hp 180 ft-lbs,5 Speed Manual,TRUE,5,17,Gasoline,22,Manual transmission,159,180
Toyota,2010 Toyota Tacoma Access Cab V6 4X4,2010,2010 Toyota Tacoma,239,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,14,Gasoline,18,Manual transmission,236,266
Toyota,2010 Toyota Tacoma Access Cab V6 AT 4X4,2010,2010 Toyota Tacoma,239,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma Double Cab,2010,2010 Toyota Tacoma,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,14,Gasoline,18,Manual transmission,236,266
Toyota,2010 Toyota Tacoma Double Cab AT,2010,2010 Toyota Tacoma,244,165,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma Double Cab Long Bed,2010,2010 Toyota Tacoma,244,245,102,Four-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,20,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma Double Cab PreRunner,2010,2010 Toyota Tacoma,244,165,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma Double Cab PreRunner Long Bed,2010,2010 Toyota Tacoma,244,245,102,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,21,Automatic transmission,236,266
Toyota,2010 Toyota Tacoma X-Runner,2010,2010 Toyota Tacoma,120,165,87,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,6 Speed Manual,TRUE,6,15,Gasoline,18,Manual transmission,236,266
GMC,2010 GMC Sierra 1500 Long Box WT 2WD 5.3L,2010,2010 GMC Sierra 1500,74,70,240,Rear-wheel drive,GMC 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,315,335
GMC,2010 GMC Sierra 1500 Long Box WT 4WD,2010,2010 GMC Sierra 1500,82,70,240,Four-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,18,Automatic transmission,195,260
GMC,2010 GMC Sierra 1500 Long Box WT 4WD 4.8L,2010,2010 GMC Sierra 1500,82,70,240,Four-wheel drive,GMC 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,18,Automatic transmission,302,305
GMC,2010 GMC Sierra 1500 Long Box WT 4WD 5.3L,2010,2010 GMC Sierra 1500,82,70,240,Four-wheel drive,GMC 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,315,335
GMC,2010 GMC Sierra 1500 Long Box SLE 2WD,2010,2010 GMC Sierra 1500,74,70,240,Rear-wheel drive,GMC 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,10,E85,14,Automatic transmission,302,305
GMC,2010 GMC Sierra 1500 Long Box SLE 2WD 5.3L,2010,2010 GMC Sierra 1500,74,70,240,Rear-wheel drive,GMC 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,315,335
GMC,2010 GMC Sierra 1500 Long Box SLE 4WD,2010,2010 GMC Sierra 1500,82,70,240,Four-wheel drive,GMC 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,4 Speed Automatic,TRUE,4,10,E85,13,Automatic transmission,302,305
GMC,2010 GMC Sierra 1500 Long Box SLE 4WD 5.3L,2010,2010 GMC Sierra 1500,82,70,240,Four-wheel drive,GMC 5.3L 8 Cylinder 315 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,315,335
Chevrolet,2012 Chevrolet Colorado Work Truck AT,2012,2012 Chevrolet Colorado,112,22,181,Rear-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,25,Automatic transmission,185,190
Chevrolet,2012 Chevrolet Colorado Work Truck 3.7L,2012,2012 Chevrolet Colorado,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado 1LT,2012,2012 Chevrolet Colorado,112,22,181,Rear-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,4 Speed Automatic,TRUE,4,18,Gasoline,25,Automatic transmission,185,190
Chevrolet,2012 Chevrolet Colorado 1LT 3.7L,2012,2012 Chevrolet Colorado,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Work Truck 4WD,2012,2012 Chevrolet Colorado,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,5 Speed Manual,TRUE,5,18,Gasoline,24,Manual transmission,185,190
Chevrolet,2012 Chevrolet Colorado Work Truck AT 4WD,2012,2012 Chevrolet Colorado,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,185,190
Chevrolet,2012 Chevrolet Colorado Work Truck 3.7L 4WD,2012,2012 Chevrolet Colorado,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado 1LT 4WD,2012,2012 Chevrolet Colorado,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,185,190
Chevrolet,2012 Chevrolet Colorado 1LT 3.7L 4WD,2012,2012 Chevrolet Colorado,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Crew Cab 1LT 3.7L,2012,2012 Chevrolet Colorado,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Crew Cab 2LT,2012,2012 Chevrolet Colorado,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,17,Gasoline,23,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Crew Cab 2LT 5.3L,2012,2012 Chevrolet Colorado,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,20,Automatic transmission,300,320
Chevrolet,2012 Chevrolet Colorado Crew Cab 3LT,2012,2012 Chevrolet Colorado,120,140,181,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,20,Automatic transmission,300,320
Chevrolet,2012 Chevrolet Colorado Crew Cab 1LT 4WD,2012,2012 Chevrolet Colorado,188,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,16,Gasoline,21,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Crew Cab 2LT 4WD,2012,2012 Chevrolet Colorado,188,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,4 Speed Automatic,TRUE,4,16,Gasoline,21,Automatic transmission,242,242
Chevrolet,2012 Chevrolet Colorado Crew Cab 2LT 5.3L 4WD,2012,2012 Chevrolet Colorado,188,140,206,Four-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,19,Automatic transmission,300,320
GMC,2010 GMC Sierra 1500 Extended Cab WT 2WD,2010,2010 GMC Sierra 1500,85,215,240,Rear-wheel drive,GMC 4.3L 6 Cylinder 195 hp 260 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,195,260
