Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Cadillac,2011 Cadillac CTS Sport Sedan AWD,2011,2011 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan Luxury,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan Luxury AT,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan Performance,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan Performance AWD,2011,2011 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan 3.6L Performance,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,25,Manual transmission,304,273
Cadillac,2011 Cadillac CTS Sport Sedan 3.6L Performance AT,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,304,273
Cadillac,2010 Cadillac CTS Sport Sedan Luxury AT,2010,2010 Cadillac CTS Sport Sedan,223,2,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2011 Cadillac CTS Sport Sedan Premium,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,25,Manual transmission,304,273
Cadillac,2011 Cadillac CTS Sport Sedan Premium AT,2011,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,304,273
Cadillac,2011 Cadillac CTS Sport Sedan Premium AWD,2011,2011 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,304,273
Cadillac,2011 Cadillac CTS Sport Sedan,2010,2011 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,270,223
Toyota,2011 Toyota Sequoia SR5,2011,2011 Toyota Sequoia,163,89,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,20,Automatic transmission,310,327
Toyota,2011 Toyota Sequoia SR5 4x4,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2011 Toyota Sequoia SR5 5.7L 4x4,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,18,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia SR5 FFV,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,Gasoline,17,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Limited,2011,2011 Toyota Sequoia,163,89,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Limited 4x4,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,18,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Limited FFV,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,Gasoline,17,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Platinum,2011,2011 Toyota Sequoia,163,89,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Platinum 4x4,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,18,Automatic transmission,381,401
Toyota,2011 Toyota Sequoia Platinum FFV,2011,2011 Toyota Sequoia,163,89,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,Gasoline,17,Automatic transmission,381,401
BMW Motorrad,2010 BMW 328i Convertible,2010,2010 BMW 3 Series Convertible,104,227,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,17,Gasoline,26,Manual transmission,230,200
BMW,2010 BMW 335i Convertible AT,2010,2010 BMW 3 Series Convertible,104,227,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,26,Automatic transmission,300,300
BMW,2010 BMW 335i Convertible,2010,2010 BMW 3 Series Convertible,104,227,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,17,Gasoline,26,Manual transmission,300,300
BMW Motorrad,2010 BMW 328i Convertible AT,2010,2010 BMW 3 Series Convertible,104,227,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,230,200
Infiniti,2009 Infiniti EX35,2009,2009 Infiniti EX,54,22,11,Rear-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,24,Automatic transmission,297,253
Infiniti,2009 Infiniti EX35 AWD,2009,2009 Infiniti EX,54,22,11,All-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,23,Automatic transmission,297,253
Infiniti,2009 Infiniti EX35 Journey,2009,2009 Infiniti EX,54,22,11,Rear-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,24,Automatic transmission,297,253
Infiniti,2009 Infiniti EX35 Journey AWD,2009,2009 Infiniti EX,54,22,11,All-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,23,Automatic transmission,297,253
Mercedes,2011 Mercedes-Benz E550 Cabriolet,2011,2011 Mercedes-Benz E-Class Cabriolet,117,91,249,Rear-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,22,Automatic transmission,382,391
Mercedes,2011 Mercedes-Benz E350 Cabriolet,2011,2011 Mercedes-Benz E-Class Cabriolet,117,91,249,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,17,Gasoline,25,Automatic transmission,268,258
BMW Motorrad,2011 BMW 328i Convertible,2011,2011 BMW 3 Series Convertible,104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,17,Gasoline,26,Manual transmission,230,200
BMW,2011 BMW 335i Convertible AT,2011,2011 BMW 3 Series Convertible,104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,19,Gasoline,28,Automatic transmission,300,300
BMW Motorrad,2011 BMW 328i Convertible AT,2011,2011 BMW 3 Series Convertible,104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,230,200
BMW,2011 BMW 335is Convertible,2011,2011 BMW 3 Series Convertible,91,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,320,332
BMW,2011 BMW 335i Convertible,2011,2011 BMW 3 Series Convertible,104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,28,Manual transmission,300,300
Infiniti,2010 Infiniti EX35,2010,2010 Infiniti EX,36,22,11,Rear-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,24,Automatic transmission,297,253
Infiniti,2010 Infiniti EX35 AWD,2010,2010 Infiniti EX,36,22,11,All-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,23,Automatic transmission,297,253
Infiniti,2010 Infiniti EX35 Journey,2010,2010 Infiniti EX,36,22,11,Rear-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,17,Gasoline,24,Automatic transmission,297,253
Infiniti,2010 Infiniti EX35 Journey AWD,2010,2010 Infiniti EX,36,22,11,All-wheel drive,Infiniti 3.5L 6 cylinder 297 hp 253 ft-lbs,5 Speed Automatic,TRUE,5,16,Gasoline,23,Automatic transmission,297,253
Mercedes,2010 Mercedes-Benz E550 Coupe,2010,2010 Mercedes-Benz E-Class Coupe,117,91,249,Rear-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,23,Automatic transmission,382,391
Mercedes,2010 Mercedes-Benz E350 Coupe,2010,2010 Mercedes-Benz E-Class Coupe,117,91,249,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,17,Gasoline,26,Automatic transmission,268,258
Mercedes,2011 Mercedes-Benz E350 Coupe,2011,2011 Mercedes-Benz E-Class Coupe,111,91,249,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,17,Gasoline,26,Automatic transmission,268,258
Mercedes,2011 Mercedes-Benz E550 Coupe,2011,2011 Mercedes-Benz E-Class Coupe,111,91,249,Rear-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,23,Automatic transmission,382,391
Chevrolet,2010 Chevrolet Corvette Coupe 1LT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 1LT AT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 2LT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 2LT AT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 3LT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 3LT AT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 4LT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2010 Chevrolet Corvette Coupe 4LT AT,2010,2010 Chevrolet Corvette Coupe,223,82,52,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Mercedes,2010 Mercedes-Benz E350 4Matic Sedan,2010,2010 Mercedes-Benz E-Class Sedan,185,5,62,All-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,17,Gasoline,24,Automatic transmission,268,258
Mercedes,2010 Mercedes-Benz E550 4Matic Sedan,2010,2010 Mercedes-Benz E-Class Sedan,185,5,135,All-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,23,Automatic transmission,382,391
Mercedes,2010 Mercedes-Benz E550 Sedan,2010,2010 Mercedes-Benz E-Class Sedan,185,5,135,Rear-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,16,Gasoline,24,Automatic transmission,382,391
Mercedes,2010 Mercedes-Benz E350 Sedan,2010,2010 Mercedes-Benz E-Class Sedan,185,5,62,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,18,Gasoline,26,Automatic transmission,268,258
AMG,2010 Mercedes-Benz E63 AMG,2010,2010 Mercedes-Benz E-Class Sedan,162,22,183,Rear-wheel drive,Mercedes-AMG 6.2L 8 Cylinder 518hp 465ft-lbs,7 Speed Automatic Select Shift,TRUE,7,13,Gasoline,20,Automatic transmission,518,465
BMW Motorrad,2010 BMW 328i Coup,2010,2010 BMW 3 Series Coup,94,247,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,28,Manual transmission,230,200
BMW,2010 BMW 335i xDrive Coup AT,2010,2010 BMW 3 Series Coup,114,247,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,300,300
BMW Motorrad,2010 BMW 328i xDrive Coup,2010,2010 BMW 3 Series Coup,114,247,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,17,Gasoline,25,Manual transmission,230,200
BMW,2010 BMW 335i Coup AT,2010,2010 BMW 3 Series Coup,94,247,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,26,Automatic transmission,300,300
BMW,2010 BMW 335i Coup,2010,2010 BMW 3 Series Coup,94,247,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,17,Gasoline,26,Manual transmission,300,300
BMW Motorrad,2010 BMW 328i Coup AT,2010,2010 BMW 3 Series Coup,94,247,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,28,Automatic transmission,230,200
BMW Motorrad,2010 BMW 328i xDrive Coup AT,2010,2010 BMW 3 Series Coup,114,247,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,230,200
BMW,2010 BMW 335i xDrive Coup,2010,2010 BMW 3 Series Coup,114,247,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,16,Gasoline,25,Manual transmission,300,300
Chevrolet,2012 Chevrolet Corvette ZR1 1ZR,2012,2012 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,21,Manual transmission,638,604
Chevrolet,2012 Chevrolet Corvette ZR1 3ZR,2012,2012 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,21,Manual transmission,638,604
Chevrolet,2011 Chevrolet Corvette ZR1 1ZR,2011,2011 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,20,Manual transmission,638,604
Chevrolet,2011 Chevrolet Corvette ZR1 3ZR,2011,2011 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,20,Manual transmission,638,604
Chevrolet,2010 Chevrolet Corvette ZR1 1ZR,2010,2010 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,20,Manual transmission,638,604
Chevrolet,2010 Chevrolet Corvette ZR1 3ZR,2010,2010 Chevrolet Corvette ZR1,212,123,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,20,Manual transmission,638,604
Nissan,2011 Nissan Sentra SE-R Spec V,2011,2011 Nissan Sentra,221,222,254,Front-wheel drive,Nissan 2.5L 4 cylinder 200 hp 180 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,200,180
Nissan,2011 Nissan Sentra 2.0,2011,2011 Nissan Sentra,231,214,254,Front-wheel drive,Nissan 2.0L 4 cylinder 140 hp 147 ft-lbs,6 Speed Manual,TRUE,6,24,Gasoline,31,Manual transmission,140,147
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 1LT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 1LT AT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 2LT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 2LT AT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 3LT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 3LT AT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 4LT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe 4LT AT,2012,2012 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
BMW,2011 BMW 335i xDrive Coup AT,2011,2011 BMW 3 Series Coup,114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,300,300
BMW Motorrad,2011 BMW 328i Coup AT,2011,2011 BMW 3 Series Coup,94,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,28,Automatic transmission,230,200
BMW Motorrad,2011 BMW 328i xDrive Coup,2011,2011 BMW 3 Series Coup,114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,17,Gasoline,25,Manual transmission,230,200
BMW,2011 BMW 335i Coup AT,2011,2011 BMW 3 Series Coup,94,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,19,Gasoline,28,Automatic transmission,300,300
BMW Motorrad,2011 BMW 328i Coup,2011,2011 BMW 3 Series Coup,94,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,TRUE,6,18,Gasoline,28,Manual transmission,230,200
BMW Motorrad,2011 BMW 328i xDrive Coup AT,2011,2011 BMW 3 Series Coup,114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,26,Automatic transmission,230,200
BMW,2011 BMW 335is Coup,2011,2011 BMW 3 Series Coup,94,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,6 Speed Manual,TRUE,6,18,Gasoline,26,Manual transmission,320,332
BMW,2011 BMW 335i xDrive Coup,2011,2011 BMW 3 Series Coup,114,12,247,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,26,Manual transmission,300,300
BMW,2011 BMW 335i Coup,2011,2011 BMW 3 Series Coup,94,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,28,Manual transmission,300,300
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 1LT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 1LT AT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 2LT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 2LT AT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 3LT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 3LT AT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 4LT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,430,424
Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe 4LT AT,2011,2011 Chevrolet Corvette Grand Sport Coupe,212,108,135,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,6 Speed Automatic,TRUE,6,15,Gasoline,25,Automatic transmission,430,424
Mercedes,2011 Mercedes-Benz E550 Sedan,2011,2011 Mercedes-Benz E-Class Sedan,190,5,62,Rear-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,23,Automatic transmission,382,391
Mercedes,2011 Mercedes-Benz E550 4Matic Sedan,2011,2011 Mercedes-Benz E-Class Sedan,190,5,62,All-wheel drive,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,TRUE,7,15,Gasoline,23,Automatic transmission,382,391
