Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Volkswagen,2012 Volkswagen CC R-Line,2012,2012 Volkswagen CC,137,190,62,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,6 Speed Manual,TRUE,6,21,Gasoline,31,Manual transmission,200,207
Volkswagen,2012 Volkswagen CC VR6 4Motion Executive,2012,2012 Volkswagen CC,137,190,62,All-wheel drive,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,280,265
Mazda,2012 Mazda Mazda3 5-Door i Touring,2012,2012 Mazda Mazda3 5-Door,190,153,219,Front-wheel drive,Mazda 2.0L 4 Cylinder 155 hp 148 lb-ft,6 Speed Manual,TRUE,6,27,Gasoline,38,Manual transmission,155,148
Mazda,2012 Mazda Mazda3 5-Door i Touring AT,2012,2012 Mazda Mazda3 5-Door,190,153,219,Front-wheel drive,Mazda 2.0L 4 Cylinder 155 hp 148 lb-ft,6 Speed Automatic,TRUE,6,28,Gasoline,39,Automatic transmission,155,148
Mazda,2012 Mazda Mazda3 5-Door i Grand Touring,2012,2012 Mazda Mazda3 5-Door,190,153,219,Front-wheel drive,Mazda 2.0L 4 Cylinder 155 hp 148 lb-ft,6 Speed Automatic,TRUE,6,28,Gasoline,39,Automatic transmission,155,148
Mazda,2012 Mazda Mazda3 5-Door s Grand Touring,2012,2012 Mazda Mazda3 5-Door,190,153,219,Front-wheel drive,Mazda 2.5L 4 Cylinder 167 hp 168 ft-lbs,6 Speed Manual,TRUE,6,20,Gasoline,28,Manual transmission,167,168
Mazda,2012 Mazda Mazda3 5-Door s Grand Touring AT,2012,2012 Mazda Mazda3 5-Door,190,153,219,Front-wheel drive,Mazda 2.5L 4 Cylinder 167 hp 168 ft-lbs,5 Speed Automatic,TRUE,5,22,Gasoline,29,Automatic transmission,167,168
Mazda,2012 Mazda Mazdaspeed3 Touring,2012,2012 Mazda Mazdaspeed3,180,159,234,Front-wheel drive,Mazda 2.3L 4 Cylinder 263 hp 280 ft-lbs Turbo,6 Speed Manual,TRUE,6,18,Gasoline,25,Manual transmission,263,280
Dodge,2012 Dodge Grand Caravan American Value Package,2012,2012 Dodge Grand Caravan,188,31,206,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
Dodge,2012 Dodge Grand Caravan SE,2012,2012 Dodge Grand Caravan,188,31,206,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,283,260
Dodge,2012 Dodge Grand Caravan SXT,2012,2012 Dodge Grand Caravan,188,31,206,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,283,260
Dodge,2012 Dodge Grand Caravan Crew,2012,2012 Dodge Grand Caravan,188,31,206,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,283,260
Dodge,2012 Dodge Grand Caravan R/T,2012,2012 Dodge Grand Caravan,188,31,206,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
Mazda,2012 Mazda MX-5 Miata Sport,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,28,Manual transmission,167,158
Mazda,2012 Mazda MX-5 Miata Sport AT,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,6 Speed Automatic,TRUE,6,21,Gasoline,28,Automatic transmission,167,158
Mazda,2012 Mazda MX-5 Miata Touring,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,158
Mazda,2012 Mazda MX-5 Miata Touring AT,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,6 Speed Automatic,TRUE,6,21,Gasoline,28,Automatic transmission,167,158
Mazda,2012 Mazda MX-5 Miata Grand Touring,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,6 Speed Manual,TRUE,6,21,Gasoline,28,Manual transmission,167,158
Mazda,2012 Mazda MX-5 Miata Grand Touring AT,2012,2012 Mazda MX-5 Miata,220,155,183,Rear-wheel drive,Mazda 2.0L 4 Cylinder 167 hp 158 ft-lbs,6 Speed Automatic,TRUE,6,21,Gasoline,28,Automatic transmission,167,158
Dodge,2012 Dodge Journey American Value Package,2012,2012 Dodge Journey,155,22,41,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,4 Speed Automatic Select Shift,TRUE,4,19,Gasoline,26,Automatic transmission,173,166
Dodge,2012 Dodge Journey SE,2012,2012 Dodge Journey,155,22,41,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,4 Speed Automatic Select Shift,TRUE,4,19,Gasoline,26,Automatic transmission,173,166
Dodge,2012 Dodge Journey SXT,2012,2012 Dodge Journey,229,22,41,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,E85,18,Automatic transmission,283,260
Dodge,2012 Dodge Journey SXT AWD,2012,2012 Dodge Journey,229,22,41,All-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,24,Automatic transmission,283,260
Dodge,2012 Dodge Journey Crew,2012,2012 Dodge Journey,183,22,41,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,E85,18,Automatic transmission,283,260
Dodge,2012 Dodge Journey Crew AWD,2012,2012 Dodge Journey,186,22,41,All-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,24,Automatic transmission,283,260
Dodge,2012 Dodge Journey R/T,2012,2012 Dodge Journey,188,22,41,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
Dodge,2012 Dodge Journey R/T AWD,2012,2012 Dodge Journey,186,22,41,All-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,24,Automatic transmission,283,260
Mazda,2012 Mazda CX-9 Sport,2012,2012 Mazda CX-9,191,221,143,Front-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,273,270
Mazda,2012 Mazda CX-9 Sport AWD,2012,2012 Mazda CX-9,191,221,143,All-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,16,Gasoline,22,Automatic transmission,273,270
Mazda,2012 Mazda CX-9 Touring,2012,2012 Mazda CX-9,191,221,143,Front-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,273,270
Mazda,2012 Mazda CX-9 Touring AWD,2012,2012 Mazda CX-9,191,221,143,All-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,16,Gasoline,22,Automatic transmission,273,270
Mazda,2012 Mazda CX-9 Grand Touring,2012,2012 Mazda CX-9,191,221,143,Front-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,273,270
Mazda,2012 Mazda CX-9 Grand Touring AWD,2012,2012 Mazda CX-9,191,221,143,All-wheel drive,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic,TRUE,6,16,Gasoline,22,Automatic transmission,273,270
Kia,2012 Kia Forte LX,2012,2012 Kia Forte,180,176,239,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Manual,TRUE,6,25,Gasoline,34,Manual transmission,156,144
Kia,2012 Kia Forte LX AT,2012,2012 Kia Forte,180,176,239,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,26,Gasoline,36,Automatic transmission,156,144
Kia,2012 Kia Forte EX,2012,2012 Kia Forte,180,176,239,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,26,Gasoline,36,Automatic transmission,156,144
Kia,2012 Kia Forte SX,2012,2012 Kia Forte,180,176,239,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,23,Gasoline,32,Automatic transmission,173,168
Kia,2012 Kia Forte Koup EX,2012,2012 Kia Forte Koup,119,128,229,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Manual,TRUE,6,24,Gasoline,33,Manual transmission,156,144
Kia,2012 Kia Forte Koup EX AT,2012,2012 Kia Forte Koup,119,128,229,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,25,Gasoline,34,Automatic transmission,156,144
Kia,2012 Kia Forte Koup SX,2012,2012 Kia Forte Koup,119,128,229,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,6 Speed Manual,TRUE,6,22,Gasoline,32,Manual transmission,173,168
Kia,2012 Kia Forte Koup SX AT,2012,2012 Kia Forte Koup,119,128,229,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,23,Gasoline,31,Automatic transmission,173,168
Kia,2012 Kia Forte 5-Door EX,2012,2012 Kia Forte 5-Door,180,244,239,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,26,Gasoline,36,Automatic transmission,156,144
Kia,2012 Kia Forte 5-Door SX,2012,2012 Kia Forte 5-Door,180,244,239,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,23,Gasoline,32,Automatic transmission,173,168
Honda,2012 Honda Civic DX Sedan AT,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic DX Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Manual,TRUE,5,28,Gasoline,36,Manual transmission,140,128
Honda,2012 Honda Civic LX Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Manual,TRUE,5,28,Gasoline,36,Manual transmission,140,128
Honda,2012 Honda Civic LX Sedan AT,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Kia,2012 Kia Optima LX,2012,2012 Kia Optima,174,235,38,Front-wheel drive,Kia 2.4L 4 Cylinder 200 hp 186 ft-lbs,6 Speed Manual,TRUE,6,24,Gasoline,35,Manual transmission,200,186
Kia,2012 Kia Optima LX AT,2012,2012 Kia Optima,174,235,38,Front-wheel drive,Kia 2.4L 4 Cylinder 200 hp 186 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,24,Gasoline,35,Automatic transmission,200,186
Kia,2012 Kia Optima EX,2012,2012 Kia Optima,174,235,38,Front-wheel drive,Kia 2.4L 4 Cylinder 200 hp 186 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,24,Gasoline,35,Automatic transmission,200,186
Kia,2012 Kia Optima EX Turbo,2012,2012 Kia Optima,174,235,38,Front-wheel drive,Kia 2.0L 4 Cylinder 274 hp 269 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,34,Automatic transmission,274,269
Kia,2012 Kia Optima SX,2012,2012 Kia Optima,174,235,38,Front-wheel drive,Kia 2.0L 4 Cylinder 274 hp 269 ft-lbs Turbo,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,34,Automatic transmission,274,269
Kia,2012 Kia Rio 5-Door LX,2012,2012 Kia Rio 5-Door,175,206,183,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Manual,TRUE,6,30,Gasoline,40,Manual transmission,138,123
Kia,2012 Kia Rio 5-Door LX AT,2012,2012 Kia Rio 5-Door,175,206,183,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,30,Gasoline,40,Automatic transmission,138,123
Kia,2012 Kia Rio 5-Door EX,2012,2012 Kia Rio 5-Door,175,206,183,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,30,Gasoline,40,Automatic transmission,138,123
Kia,2012 Kia Rio 5-Door SX,2012,2012 Kia Rio 5-Door,175,206,183,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,30,Gasoline,40,Automatic transmission,138,123
Kia,2012 Kia Soul,2012,2012 Kia Soul,74,23,249,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Manual,TRUE,6,27,Gasoline,35,Manual transmission,138,123
Kia,2012 Kia Soul AT,2012,2012 Kia Soul,74,23,249,Front-wheel drive,Kia 1.6L 4 Cylinder 138 hp 123 ft-lbs,6 Speed Automatic,TRUE,6,27,Gasoline,35,Automatic transmission,138,123
Kia,2012 Kia Soul +,2012,2012 Kia Soul,74,23,249,Front-wheel drive,Kia 2.0L 4 Cylinder 164 hp 148 ft-lbs,6 Speed Manual,TRUE,6,26,Gasoline,34,Manual transmission,164,148
Kia,2012 Kia Soul + AT,2012,2012 Kia Soul,74,23,249,Front-wheel drive,Kia 2.0L 4 Cylinder 164 hp 148 ft-lbs,6 Speed Automatic,TRUE,6,26,Gasoline,34,Automatic transmission,164,148
Kia,2012 Kia Soul !,2012,2012 Kia Soul,74,23,249,Front-wheel drive,Kia 2.0L 4 Cylinder 164 hp 148 ft-lbs,6 Speed Automatic,TRUE,6,26,Gasoline,34,Automatic transmission,164,148
Volkswagen,2012 Volkswagen Passat 2.5L S,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,32,Manual transmission,170,177
Volkswagen,2012 Volkswagen Passat 2.5L SE,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,5 Speed Manual,TRUE,5,22,Gasoline,32,Manual transmission,170,177
Volkswagen,2012 Volkswagen Passat 2.5L SE AT,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,31,Automatic transmission,170,177
Volkswagen,2012 Volkswagen Passat 2.5L SEL,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,31,Automatic transmission,170,177
Volkswagen,2012 Volkswagen Passat 2.5L SEL Premium,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,22,Gasoline,31,Automatic transmission,170,177
Volkswagen,2012 Volkswagen Passat TDI SE,2012,2012 Volkswagen Passat,205,2,41,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,6 Speed Manual,TRUE,6,31,Diesel fuel,43,Manual transmission,140,236
Volkswagen,2012 Volkswagen Touareg V6 Sport,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,8 Speed Automatic Select Shift,TRUE,8,16,Gasoline,23,Automatic transmission,280,265
Volkswagen,2012 Volkswagen Touareg V6 Lux,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,8 Speed Automatic Select Shift,TRUE,8,16,Gasoline,23,Automatic transmission,280,265
Volkswagen,2012 Volkswagen Touareg V6 Executive,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,8 Speed Automatic Select Shift,TRUE,8,16,Gasoline,23,Automatic transmission,280,265
Volkswagen,2012 Volkswagen Touareg TDI Sport,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,8 Speed Automatic Select Shift,TRUE,8,19,Diesel fuel,28,Automatic transmission,225,406
Volkswagen,2012 Volkswagen Touareg TDI Lux,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,8 Speed Automatic Select Shift,TRUE,8,19,Diesel fuel,28,Automatic transmission,225,406
Volkswagen,2012 Volkswagen Touareg TDI Executive,2012,2012 Volkswagen Touareg,196,187,148,Four-wheel drive,Volkswagen 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,8 Speed Automatic Select Shift,TRUE,8,19,Diesel fuel,28,Automatic transmission,225,406
Volkswagen,2012 Volkswagen Touareg Hybrid,2012,2012 Volkswagen Touareg Hybrid,196,187,148,Four-wheel drive,Volkswagen 3.0L 6 Cylinder 380 hp 425 ft-lbs Hybrid,8 Speed Automatic Select Shift,TRUE,8,20,Gasoline,24,Automatic transmission,380,425
GMC,2012 GMC Acadia SL,2012,2012 GMC Acadia,239,233,194,Front-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,288,270
GMC,2012 GMC Acadia SLE,2012,2012 GMC Acadia,239,233,194,Front-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,288,270
GMC,2012 GMC Acadia SLT1,2012,2012 GMC Acadia,239,233,194,Front-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,288,270
GMC,2012 GMC Acadia SLT2,2012,2012 GMC Acadia,239,233,194,Front-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,288,270
GMC,2012 GMC Acadia SL AWD,2012,2012 GMC Acadia,239,233,194,All-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,288,270
GMC,2012 GMC Acadia SLE AWD,2012,2012 GMC Acadia,239,233,194,All-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,288,270
GMC,2012 GMC Acadia SLT1 AWD,2012,2012 GMC Acadia,239,233,194,All-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,288,270
GMC,2012 GMC Acadia SLT2 AWD,2012,2012 GMC Acadia,239,233,194,All-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,288,270
GMC,2012 GMC Acadia Denali,2012,2012 GMC Acadia,239,233,194,Front-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,17,Gasoline,24,Automatic transmission,288,270
GMC,2012 GMC Acadia Denali AWD,2012,2012 GMC Acadia,239,233,194,All-wheel drive,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,288,270
GMC,2012 GMC Terrain SLE-1,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
GMC,2012 GMC Terrain SLE-1 AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
GMC,2012 GMC Terrain SLE-2,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
GMC,2012 GMC Terrain SLE-2 AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
GMC,2012 GMC Terrain SLT-1,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
GMC,2012 GMC Terrain SLT-1 AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
GMC,2012 GMC Terrain SLT-2,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,22,Gasoline,32,Automatic transmission,182,172
GMC,2012 GMC Terrain SLT-2 AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic,TRUE,6,20,Gasoline,29,Automatic transmission,182,172
GMC,2012 GMC Terrain SLE-2 264 hp,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,12,E85,18,Automatic transmission,264,222
GMC,2012 GMC Terrain SLE-2 264 hp AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,12,E85,17,Automatic transmission,264,222
GMC,2012 GMC Terrain SLT-1 264 hp,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,12,E85,18,Automatic transmission,264,222
GMC,2012 GMC Terrain SLT-1 264 hp AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,16,Gasoline,23,Automatic transmission,264,222
GMC,2012 GMC Terrain SLT-2 264 hp,2012,2012 GMC Terrain,148,98,194,Front-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,12,E85,18,Automatic transmission,264,222
GMC,2012 GMC Terrain SLT-2 264 hp AWD,2012,2012 GMC Terrain,148,98,194,All-wheel drive,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic,TRUE,6,12,E85,17,Automatic transmission,264,222
GMC,2012 GMC Yukon SLE,2012,2012 GMC Yukon,161,10,214,Rear-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon SLE 4WD,2012,2012 GMC Yukon,161,10,214,Four-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon SLT,2012,2012 GMC Yukon,161,10,214,Rear-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,11,E85,16,Automatic transmission,320,335
GMC,2012 GMC Yukon SLT 4WD,2012,2012 GMC Yukon,161,10,214,Four-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,11,E85,16,Automatic transmission,320,335
GMC,2012 GMC Yukon XL SLE 1500,2012,2012 GMC Yukon XL,158,16,217,Rear-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon XL SLE 1500 4WD,2012,2012 GMC Yukon XL,158,16,217,Four-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon XL SLT 1500,2012,2012 GMC Yukon XL,158,16,217,Rear-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon XL SLT 1500 4WD,2012,2012 GMC Yukon XL,158,16,217,Four-wheel drive,GMC 5.3L 8 Cylinder 320 hp 335 ft-lbs FFV,6 Speed Automatic,TRUE,6,15,Gasoline,21,Automatic transmission,320,335
GMC,2012 GMC Yukon XL SLE 2500,2012,2012 GMC Yukon XL,158,16,217,Rear-wheel drive,GMC 6.0L 8 Cylinder 352 hp 382 ft-lbs,6 Speed Automatic,TRUE,6,10,Gasoline,16,Automatic transmission,352,382
GMC,2012 GMC Yukon XL SLE 2500 4WD,2012,2012 GMC Yukon XL,158,16,217,Four-wheel drive,GMC 6.0L 8 Cylinder 352 hp 382 ft-lbs,6 Speed Automatic,TRUE,6,10,Gasoline,15,Automatic transmission,352,382
GMC,2012 GMC Yukon XL SLT 2500 4WD,2012,2012 GMC Yukon XL,158,16,217,Four-wheel drive,GMC 6.0L 8 Cylinder 352 hp 382 ft-lbs,6 Speed Automatic,TRUE,6,10,Gasoline,15,Automatic transmission,352,382
Honda,2012 Honda Civic EX-L Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
